unified_id,original_id,product_name,sentiment,opinion,score,date,source_file
3000,NEG_080,Bluetooth Speaker,negative,The product is poorly designed and uncomfortable to use.,1.0,2025-02-06,opinions_MM.csv
3001,56,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. It’s become an essential part of my kitchen.,5.0,2025-01-21,opinions_iashchenko.csv
3002,12,LumaBrew Smart Coffee Maker,positive,"The coffee tastes rich and consistent every single time. Overall, I’m very satisfied with this purchase.",4.0,2024-01-08,opinions_iashchenko.csv
3003,33,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. Definitely worth the price in my opinion.,5.0,2024-07-13,opinions_iashchenko.csv
3004,136,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. This has been a disappointing experience.,1.0,2025-12-16,opinions_iashchenko.csv
3005,189,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I wouldn’t buy from this brand again.,2.0,2023-10-18,opinions_iashchenko.csv
3006,17,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. I’m impressed and would recommend it to friends.,5.0,2024-07-07,opinions_iashchenko.csv
3007,127,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. I’ll be switching back to a simpler machine.,1.0,2025-06-17,opinions_iashchenko.csv
3008,67,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. I’m impressed and would recommend it to friends.,5.0,2023-01-25,opinions_iashchenko.csv
3009,183,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. Definitely not worth the high price tag.,1.0,2023-06-13,opinions_iashchenko.csv
3010,184,LumaBrew Smart Coffee Maker,negative,"Cleaning the internal parts is harder than it should be. If I could return it easily, I would.",2.0,2024-08-27,opinions_iashchenko.csv
3011,179,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. I wouldn’t buy from this brand again.,1.0,2025-08-23,opinions_iashchenko.csv
3012,13,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. Definitely worth the price in my opinion.,4.0,2025-04-12,opinions_iashchenko.csv
3013,144,LumaBrew Smart Coffee Maker,negative,"It’s louder than I expected when brewing. If I could return it easily, I would.",1.0,2024-08-10,opinions_iashchenko.csv
3014,4,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. I would happily buy this again.,5.0,2025-05-27,opinions_iashchenko.csv
3015,119,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. I wouldn’t buy from this brand again.,1.0,2025-09-15,opinions_iashchenko.csv
3016,40,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. I’m genuinely enjoying coffee more because of this.,5.0,2024-07-17,opinions_iashchenko.csv
3017,41,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. Highly recommend it to any coffee lover.",4.0,2025-10-30,opinions_iashchenko.csv
3018,198,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. It feels more like a beta product than a finished one.,2.0,2025-11-09,opinions_iashchenko.csv
3019,186,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. This has been a disappointing experience.,2.0,2023-07-26,opinions_iashchenko.csv
3020,45,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. This is one of the best appliances I own.",4.0,2024-04-22,opinions_iashchenko.csv
3021,81,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. Highly recommend it to any coffee lover.,5.0,2024-03-11,opinions_iashchenko.csv
3022,10,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. I’m genuinely enjoying coffee more because of this.,5.0,2024-12-20,opinions_iashchenko.csv
3023,97,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. I’m impressed and would recommend it to friends.",5.0,2025-11-13,opinions_iashchenko.csv
3024,6,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. It’s become an essential part of my kitchen.,4.0,2023-01-23,opinions_iashchenko.csv
3025,35,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. This is one of the best appliances I own.,5.0,2024-09-14,opinions_iashchenko.csv
3026,109,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. I wouldn’t buy from this brand again.,1.0,2024-07-23,opinions_iashchenko.csv
3027,108,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. It feels more like a beta product than a finished one.,1.0,2024-06-27,opinions_iashchenko.csv
3028,178,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. It feels more like a beta product than a finished one.,1.0,2024-10-08,opinions_iashchenko.csv
3029,38,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. Totally lives up to the marketing claims.,5.0,2023-05-11,opinions_iashchenko.csv
3030,165,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. I expected much better performance.,1.0,2023-07-31,opinions_iashchenko.csv
3031,121,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. I wouldn’t recommend this to others.,2.0,2023-06-13,opinions_iashchenko.csv
3032,174,LumaBrew Smart Coffee Maker,negative,"There are random error messages with no explanation. If I could return it easily, I would.",1.0,2023-01-23,opinions_iashchenko.csv
3033,21,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. Highly recommend it to any coffee lover.,4.0,2024-02-26,opinions_iashchenko.csv
3034,90,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. I’m genuinely enjoying coffee more because of this.,5.0,2024-07-07,opinions_iashchenko.csv
3035,73,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. Definitely worth the price in my opinion.,4.0,2025-10-25,opinions_iashchenko.csv
3036,42,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. Overall, I’m very satisfied with this purchase.",4.0,2024-08-05,opinions_iashchenko.csv
3037,57,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. I’m impressed and would recommend it to friends.,5.0,2023-01-06,opinions_iashchenko.csv
3038,2,LumaBrew Smart Coffee Maker,positive,"This coffee maker has completely changed my morning routine. Overall, I’m very satisfied with this purchase.",5.0,2023-11-05,opinions_iashchenko.csv
3039,107,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. I’ll be switching back to a simpler machine.,1.0,2023-06-25,opinions_iashchenko.csv
3040,192,LumaBrew Smart Coffee Maker,negative,"The coffee taste is inconsistent from cup to cup. Overall, I regret buying this product.",1.0,2025-01-07,opinions_iashchenko.csv
3041,103,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. Definitely not worth the high price tag.,1.0,2024-05-30,opinions_iashchenko.csv
3042,181,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I wouldn’t recommend this to others.,1.0,2024-02-02,opinions_iashchenko.csv
3043,79,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. It exceeded my expectations in every way.,5.0,2023-07-10,opinions_iashchenko.csv
3044,139,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. I wouldn’t buy from this brand again.,2.0,2023-06-24,opinions_iashchenko.csv
3045,31,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. Highly recommend it to any coffee lover.,4.0,2023-07-13,opinions_iashchenko.csv
3046,147,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. I’ll be switching back to a simpler machine.,1.0,2024-12-24,opinions_iashchenko.csv
3047,94,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. I would happily buy this again.",5.0,2025-09-11,opinions_iashchenko.csv
3048,89,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. It exceeded my expectations in every way.,4.0,2024-08-17,opinions_iashchenko.csv
3049,172,LumaBrew Smart Coffee Maker,negative,"There are random error messages with no explanation. Overall, I regret buying this product.",1.0,2024-08-11,opinions_iashchenko.csv
3050,160,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. It failed to meet even my basic expectations.,2.0,2025-01-15,opinions_iashchenko.csv
3051,49,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. It exceeded my expectations in every way.",5.0,2024-02-03,opinions_iashchenko.csv
3052,37,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. I’m impressed and would recommend it to friends.,5.0,2023-04-16,opinions_iashchenko.csv
3053,63,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. Definitely worth the price in my opinion.,4.0,2023-01-22,opinions_iashchenko.csv
3054,14,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. I would happily buy this again.,4.0,2023-07-05,opinions_iashchenko.csv
3055,175,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. I expected much better performance.,1.0,2023-03-15,opinions_iashchenko.csv
3056,170,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. It failed to meet even my basic expectations.,1.0,2024-02-25,opinions_iashchenko.csv
3057,77,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. I’m impressed and would recommend it to friends.,4.0,2024-08-05,opinions_iashchenko.csv
3058,148,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. It feels more like a beta product than a finished one.,1.0,2025-04-04,opinions_iashchenko.csv
3059,28,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. Totally lives up to the marketing claims.,5.0,2023-08-09,opinions_iashchenko.csv
3060,102,LumaBrew Smart Coffee Maker,negative,"The coffee often comes out lukewarm instead of hot. Overall, I regret buying this product.",2.0,2023-02-24,opinions_iashchenko.csv
3061,197,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I’ll be switching back to a simpler machine.,2.0,2023-11-11,opinions_iashchenko.csv
3062,200,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. It failed to meet even my basic expectations.,1.0,2023-01-04,opinions_iashchenko.csv
3063,115,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. I expected much better performance.,2.0,2023-09-25,opinions_iashchenko.csv
3064,61,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. Highly recommend it to any coffee lover.,4.0,2025-04-22,opinions_iashchenko.csv
3065,85,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. This is one of the best appliances I own.,5.0,2024-10-05,opinions_iashchenko.csv
3066,193,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. Definitely not worth the high price tag.,1.0,2025-05-30,opinions_iashchenko.csv
3067,199,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I wouldn’t buy from this brand again.,2.0,2023-05-09,opinions_iashchenko.csv
3068,113,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. Definitely not worth the high price tag.,2.0,2024-09-15,opinions_iashchenko.csv
3069,76,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. It’s become an essential part of my kitchen.,4.0,2025-07-26,opinions_iashchenko.csv
3070,8,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. Totally lives up to the marketing claims.,5.0,2023-02-04,opinions_iashchenko.csv
3071,156,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. This has been a disappointing experience.,1.0,2024-02-26,opinions_iashchenko.csv
3072,149,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. I wouldn’t buy from this brand again.,2.0,2023-04-12,opinions_iashchenko.csv
3073,1,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. Highly recommend it to any coffee lover.,4.0,2023-06-16,opinions_iashchenko.csv
3074,93,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Definitely worth the price in my opinion.",4.0,2025-09-12,opinions_iashchenko.csv
3075,161,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. I wouldn’t recommend this to others.,2.0,2024-11-09,opinions_iashchenko.csv
3076,155,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I expected much better performance.,1.0,2024-01-21,opinions_iashchenko.csv
3077,78,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. Totally lives up to the marketing claims.,5.0,2025-03-20,opinions_iashchenko.csv
3078,26,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. It’s become an essential part of my kitchen.,5.0,2024-06-26,opinions_iashchenko.csv
3079,18,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. Totally lives up to the marketing claims.,5.0,2024-02-28,opinions_iashchenko.csv
3080,196,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. This has been a disappointing experience.,2.0,2023-09-21,opinions_iashchenko.csv
3081,16,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. It’s become an essential part of my kitchen.,5.0,2024-09-04,opinions_iashchenko.csv
3082,110,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. It failed to meet even my basic expectations.,2.0,2023-10-10,opinions_iashchenko.csv
3083,122,LumaBrew Smart Coffee Maker,negative,"Setup was confusing and the manual isn’t very clear. Overall, I regret buying this product.",2.0,2025-02-03,opinions_iashchenko.csv
3084,11,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. Highly recommend it to any coffee lover.,4.0,2024-06-16,opinions_iashchenko.csv
3085,168,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. It feels more like a beta product than a finished one.,2.0,2023-11-10,opinions_iashchenko.csv
3086,50,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. I’m genuinely enjoying coffee more because of this.",5.0,2025-04-30,opinions_iashchenko.csv
3087,88,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. Totally lives up to the marketing claims.,4.0,2023-11-12,opinions_iashchenko.csv
3088,25,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. This is one of the best appliances I own.,4.0,2024-11-17,opinions_iashchenko.csv
3089,53,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. Definitely worth the price in my opinion.,5.0,2025-07-14,opinions_iashchenko.csv
3090,105,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. I expected much better performance.,2.0,2025-10-22,opinions_iashchenko.csv
3091,52,LumaBrew Smart Coffee Maker,positive,"Cleaning is easy thanks to the removable tank and filter basket. Overall, I’m very satisfied with this purchase.",4.0,2024-12-10,opinions_iashchenko.csv
3092,163,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. Definitely not worth the high price tag.,2.0,2023-08-25,opinions_iashchenko.csv
3093,145,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. I expected much better performance.,1.0,2025-03-20,opinions_iashchenko.csv
3094,177,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. I’ll be switching back to a simpler machine.,1.0,2024-09-23,opinions_iashchenko.csv
3095,132,LumaBrew Smart Coffee Maker,negative,"The water tank is small and needs constant refilling. Overall, I regret buying this product.",2.0,2024-04-17,opinions_iashchenko.csv
3096,24,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. I would happily buy this again.,4.0,2025-06-17,opinions_iashchenko.csv
3097,32,LumaBrew Smart Coffee Maker,positive,"Build quality feels premium and sturdy on the counter. Overall, I’m very satisfied with this purchase.",4.0,2023-12-16,opinions_iashchenko.csv
3098,111,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. I wouldn’t recommend this to others.,2.0,2024-11-23,opinions_iashchenko.csv
3099,58,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. Totally lives up to the marketing claims.,5.0,2024-05-10,opinions_iashchenko.csv
3100,59,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. It exceeded my expectations in every way.,4.0,2024-05-24,opinions_iashchenko.csv
3101,142,LumaBrew Smart Coffee Maker,negative,"It’s louder than I expected when brewing. Overall, I regret buying this product.",1.0,2023-04-23,opinions_iashchenko.csv
3102,68,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. Totally lives up to the marketing claims.,4.0,2025-05-23,opinions_iashchenko.csv
3103,99,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. It exceeded my expectations in every way.",5.0,2025-05-09,opinions_iashchenko.csv
3104,65,LumaBrew Smart Coffee Maker,positive,I love being able to start brewing from my phone while still in bed. This is one of the best appliances I own.,4.0,2024-12-03,opinions_iashchenko.csv
3105,48,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. Totally lives up to the marketing claims.",4.0,2025-10-15,opinions_iashchenko.csv
3106,87,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. I’m impressed and would recommend it to friends.,4.0,2024-12-04,opinions_iashchenko.csv
3107,141,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. I wouldn’t recommend this to others.,1.0,2025-04-16,opinions_iashchenko.csv
3108,30,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. I’m genuinely enjoying coffee more because of this.,5.0,2023-11-25,opinions_iashchenko.csv
3109,116,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. This has been a disappointing experience.,2.0,2025-01-15,opinions_iashchenko.csv
3110,83,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. Definitely worth the price in my opinion.,4.0,2025-06-04,opinions_iashchenko.csv
3111,46,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. It’s become an essential part of my kitchen.",4.0,2023-08-05,opinions_iashchenko.csv
3112,131,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. I wouldn’t recommend this to others.,2.0,2024-08-08,opinions_iashchenko.csv
3113,74,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. I would happily buy this again.,4.0,2023-04-06,opinions_iashchenko.csv
3114,9,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. It exceeded my expectations in every way.,4.0,2024-03-22,opinions_iashchenko.csv
3115,55,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. This is one of the best appliances I own.,5.0,2025-02-25,opinions_iashchenko.csv
3116,194,LumaBrew Smart Coffee Maker,negative,"The coffee taste is inconsistent from cup to cup. If I could return it easily, I would.",2.0,2023-07-31,opinions_iashchenko.csv
3117,140,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. It failed to meet even my basic expectations.,2.0,2025-09-09,opinions_iashchenko.csv
3118,101,LumaBrew Smart Coffee Maker,negative,The coffee often comes out lukewarm instead of hot. I wouldn’t recommend this to others.,1.0,2023-08-17,opinions_iashchenko.csv
3119,43,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. Definitely worth the price in my opinion.",5.0,2025-08-27,opinions_iashchenko.csv
3120,173,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. Definitely not worth the high price tag.,2.0,2025-06-26,opinions_iashchenko.csv
3121,82,LumaBrew Smart Coffee Maker,positive,"The customization options for strength and size are fantastic. Overall, I’m very satisfied with this purchase.",5.0,2023-05-10,opinions_iashchenko.csv
3122,5,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. This is one of the best appliances I own.,5.0,2025-09-06,opinions_iashchenko.csv
3123,15,LumaBrew Smart Coffee Maker,positive,The coffee tastes rich and consistent every single time. This is one of the best appliances I own.,4.0,2023-01-27,opinions_iashchenko.csv
3124,96,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. It’s become an essential part of my kitchen.",4.0,2023-12-05,opinions_iashchenko.csv
3125,54,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. I would happily buy this again.,4.0,2023-03-03,opinions_iashchenko.csv
3126,150,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. It failed to meet even my basic expectations.,2.0,2023-11-20,opinions_iashchenko.csv
3127,29,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. It exceeded my expectations in every way.,5.0,2024-01-27,opinions_iashchenko.csv
3128,154,LumaBrew Smart Coffee Maker,negative,"Sometimes the machine fails to start even when scheduled. If I could return it easily, I would.",2.0,2025-06-08,opinions_iashchenko.csv
3129,133,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. Definitely not worth the high price tag.,1.0,2024-12-17,opinions_iashchenko.csv
3130,153,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. Definitely not worth the high price tag.,2.0,2024-02-28,opinions_iashchenko.csv
3131,180,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. It failed to meet even my basic expectations.,2.0,2025-07-26,opinions_iashchenko.csv
3132,187,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I’ll be switching back to a simpler machine.,1.0,2024-03-27,opinions_iashchenko.csv
3133,3,LumaBrew Smart Coffee Maker,positive,This coffee maker has completely changed my morning routine. Definitely worth the price in my opinion.,5.0,2023-11-01,opinions_iashchenko.csv
3134,36,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. It’s become an essential part of my kitchen.,5.0,2024-09-15,opinions_iashchenko.csv
3135,195,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I expected much better performance.,1.0,2023-10-15,opinions_iashchenko.csv
3136,123,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. Definitely not worth the high price tag.,2.0,2023-04-04,opinions_iashchenko.csv
3137,117,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. I’ll be switching back to a simpler machine.,2.0,2023-06-23,opinions_iashchenko.csv
3138,169,LumaBrew Smart Coffee Maker,negative,The build quality feels cheap for the price. I wouldn’t buy from this brand again.,1.0,2023-09-18,opinions_iashchenko.csv
3139,23,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. Definitely worth the price in my opinion.,5.0,2023-06-01,opinions_iashchenko.csv
3140,158,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. It feels more like a beta product than a finished one.,2.0,2023-05-20,opinions_iashchenko.csv
3141,143,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. Definitely not worth the high price tag.,2.0,2023-01-25,opinions_iashchenko.csv
3142,185,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. I expected much better performance.,2.0,2024-09-06,opinions_iashchenko.csv
3143,84,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. I would happily buy this again.,5.0,2025-06-20,opinions_iashchenko.csv
3144,118,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. It feels more like a beta product than a finished one.,1.0,2024-05-22,opinions_iashchenko.csv
3145,91,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Highly recommend it to any coffee lover.",4.0,2024-08-17,opinions_iashchenko.csv
3146,27,LumaBrew Smart Coffee Maker,positive,The app scheduling feature works flawlessly and is very convenient. I’m impressed and would recommend it to friends.,4.0,2025-06-04,opinions_iashchenko.csv
3147,190,LumaBrew Smart Coffee Maker,negative,Cleaning the internal parts is harder than it should be. It failed to meet even my basic expectations.,1.0,2024-06-30,opinions_iashchenko.csv
3148,104,LumaBrew Smart Coffee Maker,negative,"The coffee often comes out lukewarm instead of hot. If I could return it easily, I would.",2.0,2023-09-11,opinions_iashchenko.csv
3149,146,LumaBrew Smart Coffee Maker,negative,It’s louder than I expected when brewing. This has been a disappointing experience.,1.0,2025-03-29,opinions_iashchenko.csv
3150,182,LumaBrew Smart Coffee Maker,negative,"Cleaning the internal parts is harder than it should be. Overall, I regret buying this product.",1.0,2024-03-31,opinions_iashchenko.csv
3151,159,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I wouldn’t buy from this brand again.,1.0,2024-12-29,opinions_iashchenko.csv
3152,135,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. I expected much better performance.,2.0,2023-06-05,opinions_iashchenko.csv
3153,191,LumaBrew Smart Coffee Maker,negative,The coffee taste is inconsistent from cup to cup. I wouldn’t recommend this to others.,2.0,2023-03-08,opinions_iashchenko.csv
3154,34,LumaBrew Smart Coffee Maker,positive,Build quality feels premium and sturdy on the counter. I would happily buy this again.,5.0,2023-07-05,opinions_iashchenko.csv
3155,151,LumaBrew Smart Coffee Maker,negative,Sometimes the machine fails to start even when scheduled. I wouldn’t recommend this to others.,1.0,2023-12-11,opinions_iashchenko.csv
3156,176,LumaBrew Smart Coffee Maker,negative,There are random error messages with no explanation. This has been a disappointing experience.,1.0,2025-11-18,opinions_iashchenko.csv
3157,152,LumaBrew Smart Coffee Maker,negative,"Sometimes the machine fails to start even when scheduled. Overall, I regret buying this product.",1.0,2023-09-08,opinions_iashchenko.csv
3158,44,LumaBrew Smart Coffee Maker,positive,"Heating time is super fast, so I don't wait long for my coffee. I would happily buy this again.",5.0,2025-11-17,opinions_iashchenko.csv
3159,92,LumaBrew Smart Coffee Maker,positive,"It looks sleek and modern, and guests always compliment it. Overall, I’m very satisfied with this purchase.",5.0,2024-04-01,opinions_iashchenko.csv
3160,86,LumaBrew Smart Coffee Maker,positive,The customization options for strength and size are fantastic. It’s become an essential part of my kitchen.,4.0,2025-06-03,opinions_iashchenko.csv
3161,51,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. Highly recommend it to any coffee lover.,5.0,2025-03-02,opinions_iashchenko.csv
3162,138,LumaBrew Smart Coffee Maker,negative,The water tank is small and needs constant refilling. It feels more like a beta product than a finished one.,2.0,2024-04-17,opinions_iashchenko.csv
3163,114,LumaBrew Smart Coffee Maker,negative,"The app disconnects frequently and is frustrating to use. If I could return it easily, I would.",2.0,2023-12-05,opinions_iashchenko.csv
3164,130,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. It failed to meet even my basic expectations.,1.0,2024-09-05,opinions_iashchenko.csv
3165,129,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. I wouldn’t buy from this brand again.,2.0,2023-07-11,opinions_iashchenko.csv
3166,128,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. It feels more like a beta product than a finished one.,1.0,2025-12-04,opinions_iashchenko.csv
3167,120,LumaBrew Smart Coffee Maker,negative,The app disconnects frequently and is frustrating to use. It failed to meet even my basic expectations.,2.0,2025-05-19,opinions_iashchenko.csv
3168,60,LumaBrew Smart Coffee Maker,positive,Cleaning is easy thanks to the removable tank and filter basket. I’m genuinely enjoying coffee more because of this.,4.0,2025-06-01,opinions_iashchenko.csv
3169,71,LumaBrew Smart Coffee Maker,positive,The machine is quiet compared to my previous coffee makers. Highly recommend it to any coffee lover.,4.0,2025-04-06,opinions_iashchenko.csv
3170,126,LumaBrew Smart Coffee Maker,negative,Setup was confusing and the manual isn’t very clear. This has been a disappointing experience.,1.0,2023-04-11,opinions_iashchenko.csv
